id,name,address,grade,score,latitude,longitude
1659,GOOGLE TECH CORNERS TC6 -1ST FL - CORNERSTONE CAFE,"815 11TH AV,SUNNYVALE, CA 94089",Pass,94,37.412402,-122.015605
1660,BARAKA HALAL MARKET,"952 W EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,93,37.371,-122.04709
1661,SUBWAY,"956 W EL CAMINO REAL A,SUNNYVALE, CA 94087",Pass,84,37.371,-122.04709
1662,UGADI INDIAN RESTAURANT,"950 W EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,81,37.371,-122.04709
1663,GOOGLE TECH CORNERS - TC1-2ND FLOOR - MICRO KITCHEN,"803 11TH AV,SUNNYVALE, CA 94089",Pass,100,37.412402,-122.015605
1664,GOOGLE TECH CORNERS - TC1 - 4TH FLOOR - MICRO KITCHEN,"803 11TH AV,SUNNYVALE, CA 94089",Pass,100,37.412402,-122.015605
1665,GOOGLE TECH CORNERS -  FRESH MARKET,"803 11TH AV,SUNNYVALE, CA 94089",Pass,95,37.412402,-122.015605
1666,GOOGLE TECH CORNERS - 3RD FL HUB,"803 11TH AV,SUNNYVALE, CA 94089",Pass,90,37.412402,-122.015605
1667,LEE'S SANDWICHES,"939 W EL CAMINO REAL 180,SUNNYVALE, CA 94086",Pass,76,37.3717,-122.04572
1668,CHAAT HOUSE,"939 W EL CAMINO REAL 111,SUNNYVALE, CA 94087",Pass,65,37.3717,-122.04572
1669,MY INDIAN PIZZA,"939 W EL CAMINO REAL 112,SUNNYVALE, CA 94087",Pass,91,37.3717,-122.04572
1670,NOTHING BUNDT CAKES,"939 W EL CAMINO REAL #120,SUNNYVALE, CA 94087",Pass,88,37.3717,-122.04572
1671,LHCF - THE FORUM AT RANCHO SAN ANTO,"23600 VIA ESPLENDOR,CUPERTINO, CA 95014",Pass,92,37.338284,-122.087777
1672,EUPHNET CYBER CAFE,"612 S MARY AV ,SUNNYVALE, CA 94087",Pass,92,37.37112,-122.04803
1673,SUNNYVALE ELKS LODGE #2128,"375 N PASTORIA AV,SUNNYVALE, CA 94085",Pass,100,37.38806,-122.03612
1674,SUNNYVALE JR HIGH SCHOOL,"1080 MANGO AV ,SUNNYVALE, CA 94086",Pass,98,37.362225,-122.052954
1675,"MERCEDES-BENZ RESEARCH & DEVELOPMENT, NORTH AMERICA","309 N PASTORIA AV,SUNNYVALE, CA 94085",Pass,97,37.38607,-122.03637
1676,GRANT PARK COMMUNITY CENTER,"1557 HOLT AV,LOS ALTOS, CA 94024",Pass,92,37.344962,-122.069744
1677,ABHIRUCHI,"893 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,74,37.35387,-122.01467
1678,APPLE-MT04-ESPRESSO BAR,"510 N PASTORIA AV,SUNNYVALE, CA 94085",Pass,100,37.391275,-122.033456
1679,ONIZUKA CAFE,"1070 INNOVATION WY,SUNNYVALE, CA 94089",Pass,98,37.40421,-122.02968
1680,COFFEE BAR BLDG B,"741 1ST AV,SUNNYVALE, CA 94089",Pass,96,37.418868,-122.025759
1681,LINKED-IN - CENTER AND MAIN KITCHEN,"605 W MAUDE AV,SUNNYVALE, CA 94085",Pass,86,37.385333,-122.016491
1682,LINKEDIN - 5TH FL BREAK ROOM,"605 W MAUDE AV,SUNNYVALE, CA 94085",Pass,97,37.385333,-122.016491
1683,LINKEDIN - 4TH FL BREAK ROOM,"605 W MAUDE AV,SUNNYVALE, CA 94085",Pass,90,37.385333,-122.016491
1684,LINKEDIN - 3RD FL BREAK ROOM,"605 W MAUDE AV,SUNNYVALE, CA 94085",Pass,100,37.385333,-122.016491
1685,LINKEDIN - 2ND FL BREAK ROOM,"605 W MAUDE AV,SUNNYVALE, CA 94085",Pass,100,37.385333,-122.016491
1686,WALMART E-COMMERCE,"860 W CALIFORNIA AV,SUNNYVALE, CA 94086",Pass,98,37.381315,-122.036901
1687,STRATFORD SCHOOL,"820 W MC KINLEY AV ,SUNNYVALE, CA 94086",Pass,100,37.375346,-122.04026
1688,OPERATIONS SERVICE DEPARTMENT,"825 W IOWA AV ,SUNNYVALE, CA 94086",Pass,100,37.37534,-122.04025
1689,BON APPETIT @ LINKEDIN BUILDING A,"599 N MATHILDA AV,SUNNYVALE, CA 94085",Pass,100,37.391988,-122.031732
1690,LINKED-IN,"680 VAQUEROS ST,SUNNYVALE, CA 94085",Pass,96,37.39418,-122.03052
1691,COMPASS GROUP @ LOCKHEED #157 STARBUCKS,"1111 LOCKHEED WY 157,SUNNYVALE, CA 94089",Pass,98,37.422712,-122.030539
1692,COMPASS GROUP @ LOCKHEED #157,"1111 LOCKHEED WY 157,SUNNYVALE, CA 94089",Pass,81,37.422712,-122.030539
1693,CAFE 158 @ LOCKHEED MARTIN,"1111 LOCKHEED WY B#158,SUNNYVALE, CA 94089",Pass,95,37.422712,-122.030539
1694,GOLFLAND USA,"855 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,96,37.3548,-122.01528
1695,STRATFORD SCHOOL,"1196 LIME DR,SUNNYVALE, CA 94087",Pass,98,37.35654,-122.05385
1696,COFFEE BAR BLDG A,"721 1ST AV ,SUNNYVALE, CA 94089",Pass,90,37.417588,-122.025948
1697,JUNIPER NETWORKS BLDG A 1ST FL CAFE,"1133 INNOVATION WY ,SUNNYVALE, CA 94065",Pass,90,37.407452,-122.02924
1698,JUNIPER NETWORKS BLDG A 2ND FL PANTRY,"1133 INNOVATION WY ,SUNNYVALE, CA 94065",Pass,100,37.407452,-122.02924
1699,BURGER KING #10953,"773 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,95,37.39557,-122.02937
1700,SUNNYVALE POST ACUTE CENTER,"1291 S BERNARDO AV ,SUNNYVALE, CA 94087",Pass,96,37.35297,-122.06001
1701,STAYBRIDGE SUITES BY HOLIDAY INN,"900 HAMLIN CT ,SUNNYVALE, CA 94089",Pass,92,37.400767,-122.029864
1702,VERIZON MEDIA URLS,"781 FIRST AV,SUNNYVALE, CA 94089",Pass,87,37.417948,-122.025052
1703,COFFEE BAR BLDG D,"701 1ST AV ,SUNNYVALE, CA 94089",Pass,96,37.417122,-122.025125
1704,JUNIPER NETWORKS BLDG B,"1137 INNOVATION WY BLDG B,SUNNYVALE, CA 94089",Pass,87,37.408325,-122.029175
1705,DIM SUM KING,"824 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,85,37.36949,-122.04212
1706,TRINETHRA SUPERMARKET / RADHE CHAAT EXPRESS,"812 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,84,37.36949,-122.04212
1707,TRINETHRA SUPER MARKET,"812 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,67,37.36949,-122.04212
1708,GOOGLE - MAT-1- THE GREAT OUTDOORS,"1184 MATHILDA AV ,SUNNYVALE, CA 94089",Pass,94,37.408531,-122.026486
1709,GOOGLE - MAT-1 - AIRSTREAM EXPRESSO BAR,"1184 MATHILDA AV ,SUNNYVALE, CA 94089",Pass,100,37.408531,-122.026486
1710,GOOGLE - MAT-1 - 2ND FL - MICRO KITCHEN,"1184 MATHILDA AV ,SUNNYVALE, CA 94089",Pass,96,37.408531,-122.026486
1711,GOOGLE - MAT-1 - 3RD FL - MICRO KITCHEN,"1184 MATHILDA AV ,SUNNYVALE, CA 94089",Pass,100,37.408531,-122.026486
1712,GOOGLE - MAT-1 - 4TH FL - MICRO KITCHEN,"1184 MATHILDA AV ,SUNNYVALE, CA 94089",Pass,100,37.408531,-122.026486
1713,GOOGLE MATHILDA 2 - LEVEL 1 COFFEE BAR,"1194 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,98,37.409662,-122.026112
1714,GOOGLE MATHILDA 2 - LEVEL 1 MK,"1194 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,98,37.409662,-122.026112
1715,GOOGLE MATHILDA 2 - LEVEL 2 MK,"1194 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,100,37.409662,-122.026112
1716,GOOGLE MATHILDA 2 - LEVEL 3 MK,"1194 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,100,37.409662,-122.026112
1717,GOOGLE MATHILDA 2 - LEVEL 4 MK,"1194 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,100,37.409662,-122.026112
1718,CHEESE STEAK SHOP,"832 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,88,37.36949,-122.04212
1719,GOOGLE-MAT3 - LA PLACE CAFE,"1220 MATHILDA AV,SUNNYVALE, CA 94089",Pass,94,37.410876,-122.025721
1720,GOOGLE - MAT-3 - 2ND FL - MICRO KITCHEN,"1220 MATHILDA AV,SUNNYVALE, CA 94089",Pass,98,37.410876,-122.025721
1721,GOOGLE - MAT-3 - 3RD FL - MICRO KITCHEN,"1220 MATHILDA AV,SUNNYVALE, CA 94089",Pass,98,37.410876,-122.025721
1722,GOOGLE - MAT-3 - 4TH FL - MICRO KITCHEN,"1220 MATHILDA AV,SUNNYVALE, CA 94089",Pass,100,37.410876,-122.025721
1723,ASTERIA GRILL AND GRILL,"502 ROSS AV,SUNNYVALE, CA 94086",Pass,83,37.401696,-122.02743
1724,BLUE MAX THE,"828 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,95,37.36949,-122.04212
1725,APPLE- MT03-CAFFE MAC (MAIN),"555 MATHILDA AV,SUNNYVALE, CA 94085",Pass,97,37.391417,-122.030672
1726,APPLE- MT03-CAFFE MAC (BURRITO),"555 MATHILDA AV,SUNNYVALE, CA 94085",Pass,97,37.391417,-122.030672
1727,APPLE- MT03-CAFFE MAC (SALAD),"555 MATHILDA AV,SUNNYVALE, CA 94085",Pass,94,37.391417,-122.030672
1728,SUNDOWNER INN-FOOD SERVICE,"504 ROSS DR ,SUNNYVALE, CA 94086",Pass,79,37.401137,-122.027745
1729,CUMBERLAND ELEMENTARY SCHOOL,"824 CUMBERLAND DR ,SUNNYVALE, CA 94087",Pass,100,37.366713,-122.04444
1730,LHCF - IDYLWOOD CARE CENTER,"1002 W FREMONT AV ,SUNNYVALE, CA 94087",Pass,98,37.35078,-122.05579
1731,WENDY'S-485,"485 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,98,37.38942,-122.03142
1732,EDIBLE ARRANGEMENTS,"820 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,93,37.36949,-122.04212
1733,PHO NAM RESTAURANT,"844 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,81,37.36949,-122.04212
1734,MATHILDA 76,"499 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,100,37.38954,-122.03109
1735,CORPORATE INN/SUNNYVALE-RESTAURANT,"805 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,100,37.3558,-122.01682
1736,HILTON GARDEN INN HOTEL,"767 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,84,37.39494,-122.03027
1737,GOOGLE - MOFFETT PLACE 5 - JIATING CAFE (LEVEL 8),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,100,37.40814,-122.02691
1738,GOOGLE - MOFFETT PLACE 5 - TRADING POST CAFE,"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,98,37.40814,-122.02691
1739,GOOGLE - MOFFETT PLACE 5 - MICRO KITCHEN (8TH FL),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,97,37.40814,-122.02691
1740,GOOGLE - MOFFETT PLACE 5 - MICRO KITCHEN (7TH FL),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,97,37.40814,-122.02691
1741,GOOGLE - MOFFETT PLACE 5 - MICRO KITCHEN (6TH FL),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,97,37.40814,-122.02691
1742,GOOGLE - MOFFETT PLACE 5 - MICRO KITCHEN (5TH FL),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,95,37.40814,-122.02691
1743,GOOGLE - MOFFETT PLACE 5 - COFFEE SHOP,"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,97,37.40814,-122.02691
1744,GOOGLE - MOFFETT PLACE 5 - MICRO KITCHEN (4TH FL),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,97,37.40814,-122.02691
1745,GOOGLE - MOFFETT PLACE 5 - MICRO KITCHEN (3RD FL),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,98,37.40814,-122.02691
1746,GOOGLE - MOFFETT PLACE 5 - MICRO KITCHEN (2ND FL),"1160 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,97,37.40814,-122.02691
1747,BIKANER SWEETS CHAAT CAFE,"808 W EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,87,37.36949,-122.04212
1748,ADAMSON'S FRENCH DIP,"806 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,86,37.36949,-122.04212
1749,FAZ RESTAURANT & CATERING,"1108 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,80,37.404686,-122.024714
1750,MATHILDA SHELL,"776 N MATHILDA,SUNNYVALE, CA 94086",Pass,92,37.39533,-122.0283
1751,LARKSPUR LANDING,"748 N MATHILDA AV,SUNNYVALE, CA 94085",Pass,92,37.3947,-122.02814
1752,BAYSIDE CHEVRON,"724 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,87,37.39401,-122.02876
1753,POPEYE'S #10114,"802 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,83,37.36949,-122.04212
1754,DENNY'S,"814 E AHWANEE AV ,SUNNYVALE, CA 94086",Pass,88,37.394479,-122.008119
1755,KAL'S BAR B-Q,"425 N MATHILDA AV,SUNNYVALE, CA 94086",Pass,97,37.38712,-122.03156
1756,BEE AND TEA,"795 E EL CAMINO REAL ,SUNNYVALE, CA 94086",Pass,93,37.35646,-122.01751
1757,SILICON VALLEY HOSPITALITY INC,"600 N MATHILDA AV,SUNNYVALE, CA 94065",Pass,95,37.39228,-122.02938
1758,MCDONALD'S,"696 N MATHILDA AV,SUNNYVALE, CA 94085",Pass,98,37.39344,-122.02897
1759,DISH N' DASH,"736 N MATHILDA AV ,SUNNYVALE, CA 94085",Pass,89,37.39425,-122.02862
1760,MATHILDA VALERO STATION,"498 N MATHILDA AV ,SUNNYVALE, CA 94085",Pass,100,37.3892,-122.03007
1761,SILVER SPOON,"620 HOLLENBECK AV ,SUNNYVALE, CA 94087",Pass,98,37.36913,-122.04059
1762,APPLE-MT05- ESPRESSO BAR,"431 N MATHILDA AV,SUNNYVALE, CA 94085",Pass,100,37.387773,-122.031526
1763,PRESTIGE LIQUORS,"490 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,100,37.38881,-122.0292
1764,HOBEE'S SUNNYVALE,"800 E AHWANEE AV ,SUNNYVALE, CA 94086",Pass,81,37.39438,-122.008338
1765,QUIK MART LIQUOR,"622 HOLLENBECK AV ,SUNNYVALE, CA 94087",Pass,92,37.36913,-122.04059
1766,COMFORT INN SUITES,"940 WEDDELL DR ,SUNNYVALE, CA 94089",Pass,95,37.39959,-122.025624
1767,SOUTH PENINSULA HEBREW DAY SCHOOL,"1030 ASTORIA DR,SUNNYVALE, CA 94087",Pass,87,37.350037,-122.057828
1768,JOY WOK,"494 N MATHILDA AV,SUNNYVALE, CA 94085",Pass,91,37.38881,-122.0292
1769,PIZZA HUT #281049,"464 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,100,37.38827,-122.03026
1770,KOSHER CATERING,"1030 ASTORIA DR,SUNNYVALE, CA 94087",Not Available,Not Available,37.350037,-122.057828
1771,LE BOULANGER INC,"305 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,94,37.38514,-122.03254
1772,MARTY'S DONUTS,"350 W MAUDE AV ,SUNNYVALE, CA 94086",Pass,100,37.38816,-122.0298
1773,BAGEL STREET CAFE,"346 W MAUDE AV ,SUNNYVALE, CA 94086",Pass,94,37.38827,-122.03026
1774,CLUB LOUNGE @ SHERATON SUNNYVALE HOTEL,"1100 N MATHILDA AV,SUNNYVALE, CA 94089",Pass,95,37.40468,-122.02471
1775,MAPLE TREE INN FOODS,"711 E EL CAMINO REAL ,SUNNYVALE, CA 94086",Pass,95,37.35984,-122.02151
1776,KENTUCKY FRIED CHICKEN,"340 W MAUDE AV ,SUNNYVALE, CA 94086",Pass,96,37.38861,-122.02965
1777,APPLE-MT01-CAFFE MAC,"250 MATHILDA AV ,SUNNYVALE, CA 94086",Pass,98,37.383156,-122.032334
1778,APPLE-MT01-ESPRESSO BAR,"250 MATHILDA AV ,SUNNYVALE, CA 94086",Pass,100,37.383156,-122.032334
1779,LUCKY #780-GROCERY,"484 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,86,37.38853,-122.0292
1780,LUCKY #780 -BAKERY,"484 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,93,37.38853,-122.0292
1781,LUCKY #780-RESTAURANT,"484 N MATHILDA AV ,SUNNYVALE, CA 94086",Pass,94,37.38853,-122.0292
1782,COURTYARD SUNNYVALE MOUNTAIN VIEW - RESTAURANT,"660 W EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,98,37.369344,-122.039498
1783,COURTYARD SUNNYVALE MOUNTAIN VIEW - SNACK SHOP,"660 W EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,100,37.369344,-122.039498
1784,CHINA WOK,"1211 S MARY AV ,SUNNYVALE, CA 94087",Pass,79,37.354282,-122.050984
1785,GOOGLE 1212 BORDEAUX - CAFE 1 HUB,"1212 BORDEAUX DR,SUNNYVALE, CA 94086",Pass,96,37.409529,-122.022366
1786,1212 BORDEAUX LVL 1 MK @ GOOGLE,"1212 BORDEAUX DR,SUNNYVALE, CA 94086",Pass,96,37.409529,-122.022366
1787,1212 BORDEAUX LVL 2 MK @ GOOGLE,"1212 BORDEAUX DR,SUNNYVALE, CA 94086",Pass,97,37.409529,-122.022366
1788,1212 BORDEAUX LVL 3 MK @ GOOGLE,"1212 BORDEAUX DR,SUNNYVALE, CA 94086",Pass,100,37.409529,-122.022366
1789,CORAZON,"1255 S MARY AV,SUNNYVALE, CA 94087",Pass,81,37.3534,-122.05122
1790,7-ELEVEN FOOD STORE #2232-14248C,"250 W MAUDE AV ,SUNNYVALE, CA 94086",Pass,93,37.38863,-122.02832
1791,MOFFETT PLACE 3 - LEVEL 1 CAFE,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,84,37.40658,-122.022401
1792,MOFFETT PLACE 3 - LEVEL 8 MICROKITCHEN,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.40658,-122.022401
1793,MOFFETT PLACE 3 - LEVEL 2 MICROKITCHEN,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.40658,-122.022401
1794,MOFFETT PLACE 3 - LEVEL 3 MICROKITCHEN,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.40658,-122.022401
1795,MOFFETT PLACE 3 - LEVEL 4 MICROKITCHEN,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,97,37.40658,-122.022401
1796,MOFFETT PLACE 3 - LEVEL 5 MICROKITCHEN,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.40658,-122.022401
1797,MOFFETT PLACE 3 - LEVEL 6 MICROKITCHEN,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.40658,-122.022401
1798,MOFFETT PLACE 3 - LEVEL 7 MICROKITCHEN,"1170 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.40658,-122.022401
1799,CHICK-FIL-A AT SUNNYVALE FSU,"550 W EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,93,37.36893,-122.03841
1800,MOFFETT PLACE 4 TEA HUB LVL 6,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.408983,-122.022761
1801,MOFFETT PLACE 4 MK LVL 3,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,98,37.408983,-122.022761
1802,MOFFETT PLACE 4 MK LVL 4,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,98,37.408983,-122.022761
1803,MOFFETT PLACE 4 MK LVL 5,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,98,37.408983,-122.022761
1804,MOFFETT PLACE 4 MK LVL 6,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,96,37.408983,-122.022761
1805,MOFFETT PLACE 4 CAFE BOH LVL 1,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.408983,-122.022761
1806,MOFFETT PLPACE 4 SHARE LVL 1,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,92,37.408983,-122.022761
1807,MOFFETT PLACE 4 BEEFSTEAK LVL 1,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.408983,-122.022761
1808,MOFFETT PLACE 4 MK LVL 8,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,98,37.408983,-122.022761
1809,MOFFETT PLACE 4 MK LVL 7,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,96,37.408983,-122.022761
1810,MOFFETT PLACE 4 - CONCIERGE LvL 1,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,88,37.408983,-122.022761
1811,MOFFETT PLACE 4 - MK LvL 2,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,98,37.408983,-122.022761
1812,MOFFETT PLACE 4 - CATERING KITCHEN LvL 2,"1190 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,97,37.408983,-122.022761
1813,JENNY CRAIG WEIGHT LOSS CTR #3014,"1251 MARY AV ,SUNNYVALE, CA 94087",Pass,98,37.353816,-122.051309
1814,WESTMOOR CHEVRON,"925 W FREMONT AV,SUNNYVALE, CA 94087",Pass,100,37.35245,-122.0516
1815,SMART & FINAL,"1265 S MARY AV ,SUNNYVALE, CA 94087",Pass,94,37.353397,-122.051276
1816,STARBUCKS COFFEE #2885,"460 MATHILDA AV,SUNNYVALE, CA 94086",Pass,100,37.372243,-122.034874
1817,PHOEVER,"321 W WASHINGTON AV,SUNNYVALE, CA 94086",Pass,97,37.37694,-122.03287
1818,MOFFETT PLACE GOOGLE EVENT CENTER - B7 - PANTRY 2ND FLOOR,"1160 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,96,37.406046,-122.021314
1819,MOFFETT PLACE GOOGLE EVENT CENTER B7 - KITCHEN,"1160 BORDEAUX DR,SUNNYVALE, CA 94089",Pass,100,37.406046,-122.021314
1820,GINGER CAFE,"398 W EL CAMINO REAL 114,SUNNYVALE, CA 94087",Pass,90,37.368658,-122.037444
1821,TRADER JOE'S#127,"2310 HOMESTEAD CT K,LOS ALTOS, CA 94024",Pass,92,37.336247,-122.066737
1822,FOOTHILL PRODUCE,"2310 HOMESTEAD RD STE D,LOS ALTOS, CA 94024",Pass,86,37.336247,-122.066737
1823,RITE AID #5886,"2310 HOMESTEAD RD,LOS ALTOS, CA 94024",Pass,94,37.336247,-122.066737
1824,STARBUCK'S COFFEE #5618,"1291 S MARY AV ,SUNNYVALE, CA 94087",Pass,97,37.352718,-122.051317
1825,LOS ALTOS CHEVRON FOOD MART,"2300 HOMESTEAD RD ,LOS ALTOS, CA 94024",Pass,97,37.337585,-122.067941
1826,LE PLONC,"279 W WASHINGTON AV,SUNNYVALE, CA 94086",Pass,97,37.37652,-122.032181
1827,KABUL AFGHAN CUISINE,"351 W WASHINGTON AV,SUNNYVALE, CA 94086",Pass,95,37.376695,-122.033019
1828,GOOGLE - MOFFETT PLACE 1 - SUSHI STATION,"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,100,37.404931,-122.021255
1829,GOOGLE - MOFFETT PLACE 1 - MK (LEVEL2),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,100,37.404931,-122.021255
1830,GOOGLE - MOFFETT PLACE 1 - COFFEE SHOP (LEVEL2),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,97,37.404931,-122.021255
1831,GOOGLE - MOFFETT PLACE 1 - MK (LEVEL7),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,100,37.404931,-122.021255
1832,GOOGLE - MOFFETT PLACE 1 - MK (LEVEL 6),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,100,37.404931,-122.021255
1833,GOOGLE - MOFFETT PLACE 1 - MK (LEVEL 3),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,98,37.404931,-122.021255
1834,GOOGLE - MOFFETT PLACE 1 - STREET MARKET CAFE,"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,97,37.404931,-122.021255
1835,GOOGLE - MOFFETT PLACE 1 - MK (LEVEL 4),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,100,37.404931,-122.021255
1836,GOOGLE - MOFFETT PLACE 1 - MK (LEVEL 8),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,98,37.404931,-122.021255
1837,GOOGLE - MOFFETT PLACE 1 - MK (LEVEL 5),"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,92,37.404931,-122.021255
1838,GOOGLE - MOFFETT PLACE 1 - HEARTH STATION,"1155 BORREGAS AV,SUNNYVALE, CA 94089",Pass,100,37.404931,-122.021255
1839,MINI MART #1 Q.R. SWALEH,"117 W MAUDE AV ,SUNNYVALE, CA 94086",Pass,94,37.38865,-122.02646
1840,WALGREENS #3380,"1306 S MARY AV ,SUNNYVALE, CA 94087",Pass,100,37.35093,-122.05015
1841,SARAVANA BHAVAN,"1305 S MARY AV,SUNNYVALE, CA 94087",Pass,82,37.35096,-122.0511
1842,GUADALAJARA MARKET,"829 BORREGAS AV ,SUNNYVALE, CA 94086",Pass,96,37.39706,-122.02327
1843,RUBY'S TAQUERIA,"821 BORREGAS AV,SUNNYVALE, CA 94086",Pass,80,37.39706,-122.02327
1844,THE DON'S DELI,"121 S FRANCES ST,SUNNYVALE, CA 94086",Pass,92,37.377291,-122.03125
1845,PHILZ COFFEE,"125 S FRANCES ST STE C,SUNNYVALE, CA 94086",Pass,100,37.377187,-122.031279
1846,VITALITY BOWLS,"115 S FRANCES ST STE A,SUNNYVALE, CA 94086",Pass,92,37.37732,-122.03166
1847,SAJJ,"145 S FRANCES ST,SUNNYVALE, CA 94086",Pass,100,37.3771,-122.03125
1848,LADOS,"115 PLAZA DR,SUNNYVALE, CA 94089",Pass,Not Available,37.40296,-122.02124
1849,SETO TEMPURA HOUSE,"511 BORREGAS AV,SUNNYVALE, CA 94086",Pass,80,37.38846,-122.02588
1850,RUBY'S PAN DULCE,"829 BORREGAS AV B,SUNNYVALE, CA 94085",Pass,96,37.39706,-122.02327
1851,STARBUCKS COFFEE COMPANY #05981,"348 W EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,95,37.368167,-122.036102
1852,ROKKO JAPANESE RESTAURANT,"188 S FRANCES ST,SUNNYVALE, CA 94086",Pass,97,37.376416,-122.031509
1853,TAQUERIA EL POLLO,"195 E MAUDE AV,SUNNYVALE, CA 94085",Pass,70,37.38815,-122.02496
1854,NOM BURGER - THE PROLIFIC OVEN,"251-259 W WASHINGTON AV,SUNNYVALE, CA 94086",Pass,92,37.376489,-122.032059
1855,INCHIN'S BAMBOO GARDEN,"151 W WASHINGTON AV,SUNNYVALE, CA 94086",Pass,97,37.37638,-122.03111
1856,COUNTRY GOURMET,"1314 S MARY AV ,SUNNYVALE, CA 94087",Pass,92,37.35144,-122.04945
1857,TARGET STORE T-2584 - GROCERY,"298 W MCKINLEY DR ,SUNNYVALE, CA 94086",Pass,100,37.371647,-122.023153
1858,TARGET STORE T-2584 - STARBUCKS,"298 W MCKINLEY DR ,SUNNYVALE, CA 94086",Pass,100,37.371647,-122.023153
